year,team,opponent,w,d,l,n
2016,Mexican Liga MX,Spanish Primera División,0,0,1,1
2016,Nacional B de Argentina,Futebol Brasileiro,1,0,3,4
2016,Nacional B de Argentina,Nacional B de Argentina,484,430,484,1398
2016,Nacional B de Argentina,Primera Division B de Argentina,8,2,3,13
2016,Nacional B de Argentina,Primera Division C de Argentina,0,1,0,1
2016,Nacional B de Argentina,Primera División de Argentina,6,18,29,53
2016,North American Soccer League,English Premier League,0,1,0,1
2016,North American Soccer League,Major League Soccer,0,0,1,1
2016,Northern Irish Premiership,Danish SAS-Ligaen,0,0,2,2
2016,Northern Irish Premiership,League of Ireland Premier Division,0,1,1,2
2016,Northern Irish Premiership,Northern Irish Premiership,182,98,182,462
2016,Northern Irish Premiership,Scottish Championship,0,0,1,1
2016,Northern Irish Premiership,Scottish League One,0,0,2,2
2016,Northern Irish Premiership,Scottish Premiership,0,0,1,1
2016,Norwegian Tippeligaen,Austrian Bundesliga,0,0,2,2
2016,Norwegian Tippeligaen,Danish SAS-Ligaen,0,1,1,2
2016,Norwegian Tippeligaen,English Premier League,0,0,1,1
2016,Norwegian Tippeligaen,Greek Super League,1,0,1,2
2016,Norwegian Tippeligaen,Norwegian Tippeligaen,178,124,178,480
2016,Norwegian Tippeligaen,Swedish Allsvenskanliga,1,0,1,2
2016,Norwegian Tippeligaen,Welsh Premier League,0,1,1,2
2016,Portuguese Liga,Belgian Jupiler League,2,2,0,4
2016,Portuguese Liga,Danish SAS-Ligaen,0,2,0,2
2016,Portuguese Liga,Dutch Eredivisie,0,2,2,4
2016,Portuguese Liga,English Premier League,1,0,1,2
2016,Portuguese Liga,Futebol Brasileiro,0,1,2,3
2016,Portuguese Liga,German Bundesliga,2,0,3,5
2016,Portuguese Liga,Greek Super League,0,0,2,2
2016,Portuguese Liga,Italian Serie A,1,2,4,7
2016,Portuguese Liga,Portuguese Liga,226,160,226,612
2016,Portuguese Liga,Spanish Primera División,0,1,2,3
2016,Portuguese Liga,Turkish Super Lig,1,3,0,4
2016,Primera A de Ecuador,Fútbol Profesional Colombiano,0,1,1,2
2016,Primera A de Ecuador,Futebol Brasileiro,0,0,2,2
2016,Primera A de Ecuador,Mexican Liga MX,0,0,4,4
2016,Primera A de Ecuador,Primera A de Ecuador,76,72,76,224
2016,Primera A de Ecuador,Primera División de Argentina,1,1,0,2
2016,Primera A de Ecuador,Primera División de Paraguay,0,1,1,2
2016,Primera A de Ecuador,Primera División de Venezuela,1,2,1,4
2016,Primera A de Ecuador,Primera Profesional de Perú,2,0,0,2
2016,Primera Division B de Argentina,Nacional B de Argentina,3,2,8,13
2016,Primera Division B de Argentina,Primera Division B de Argentina,164,192,164,520
2016,Primera Division B de Argentina,Primera Division C de Argentina,11,6,3,20
2016,Primera Division B de Argentina,Primera Division D de Argentina,1,0,0,1
2016,Primera Division B de Argentina,Primera División de Argentina,2,1,5,8
2016,Primera Division C de Argentina,Nacional B de Argentina,0,1,0,1
2016,Primera Division C de Argentina,Primera Division B de Argentina,3,6,11,20
2016,Primera Division C de Argentina,Primera Division C de Argentina,65,60,65,190
2016,Primera Division C de Argentina,Primera Division D de Argentina,8,3,6,17
2016,Primera Division C de Argentina,Primera División de Argentina,0,0,1,1
2016,Primera Division D de Argentina,Primera Division B de Argentina,0,0,1,1
2016,Primera Division D de Argentina,Primera Division C de Argentina,6,3,8,17
2016,Primera Division D de Argentina,Primera Division D de Argentina,131,96,131,358
2016,Primera Division D de Argentina,Primera División de Argentina,0,0,1,1
2016,Primera Division D de Argentina,Primera Profesional de Perú,5,4,8,17
2016,Primera División de Argentina,Fútbol Profesional Colombiano,4,5,3,12
2016,Primera División de Argentina,Futebol Brasileiro,3,9,4,16
2016,Primera División de Argentina,Liga Profesional Boliviana,3,3,0,6
2016,Primera División de Argentina,Mexican Liga MX,1,2,1,4
2016,Primera División de Argentina,Nacional B de Argentina,29,18,6,53
2016,Primera División de Argentina,Primera A de Ecuador,0,1,1,2
2016,Primera División de Argentina,Primera Division B de Argentina,5,1,2,8
2016,Primera División de Argentina,Primera Division C de Argentina,1,0,0,1
2016,Primera División de Argentina,Primera Division D de Argentina,1,0,0,1
2016,Primera División de Argentina,Primera División de Argentina,515,378,515,1408
2016,Primera División de Argentina,Primera División de Chile,1,0,1,2
2016,Primera División de Argentina,Primera División de Paraguay,2,0,0,2
2016,Primera División de Argentina,Primera División de Uruguay,4,4,0,8
2016,Primera División de Argentina,Primera División de Venezuela,3,0,1,4
2016,Primera División de Argentina,Primera Profesional de Perú,1,0,1,2
2016,Primera División de Chile,Fútbol Profesional Colombiano,0,0,2,2
2016,Primera División de Chile,Futebol Brasileiro,1,1,4,6
2016,Primera División de Chile,Liga Profesional Boliviana,1,1,2,4
2016,Primera División de Chile,Primera División de Argentina,1,0,1,2
2016,Primera División de Chile,Primera División de Chile,194,142,194,530
2016,Primera División de Chile,Primera División de Paraguay,3,0,1,4
2016,Primera División de Chile,Primera División de Uruguay,0,3,1,4
2016,Primera División de Chile,Primera Profesional de Perú,2,0,0,2
2016,Primera División de El Salvador,Liga Nacional de Guatemala,1,1,0,2
2016,Primera División de El Salvador,Major League Soccer,0,1,1,2
2016,Primera División de El Salvador,Primera División de El Salvador,28,44,28,116
2016,Primera División de Paraguay,Fútbol Profesional Colombiano,4,5,3,12
2016,Primera División de Paraguay,Futebol Brasileiro,1,0,1,2
2016,Primera División de Paraguay,Liga Profesional Boliviana,2,2,0,4
2016,Primera División de Paraguay,Mexican Liga MX,0,0,3,3
2016,Primera División de Paraguay,Primera A de Ecuador,1,1,0,2
2016,Primera División de Paraguay,Primera División de Argentina,0,0,2,2
2016,Primera División de Paraguay,Primera División de Chile,1,0,3,4
2016,Primera División de Paraguay,Primera División de Paraguay,136,88,136,360
2016,Primera División de Paraguay,Primera División de Uruguay,1,2,1,4
2016,Primera División de Paraguay,Primera División de Venezuela,1,0,1,2
2016,Primera División de Paraguay,Primera Profesional de Perú,1,1,0,2
2016,Primera División de Uruguay,Fútbol Profesional Colombiano,0,2,2,4
2016,Primera División de Uruguay,Futebol Brasileiro,2,3,1,6
2016,Primera División de Uruguay,Liga Profesional Boliviana,1,0,1,2
2016,Primera División de Uruguay,Primera División de Argentina,0,4,4,8
2016,Primera División de Uruguay,Primera División de Chile,1,3,0,4
2016,Primera División de Uruguay,Primera División de Paraguay,1,2,1,4
2016,Primera División de Uruguay,Primera División de Uruguay,86,72,86,244
2016,Primera División de Uruguay,Primera División de Venezuela,2,0,0,2
2016,Primera División de Uruguay,Primera Profesional de Perú,1,1,0,2
2016,Primera División de Venezuela,Fútbol Profesional Colombiano,2,3,1,6
2016,Primera División de Venezuela,Futebol Brasileiro,0,1,1,2
2016,Primera División de Venezuela,Liga Profesional Boliviana,1,0,1,2
2016,Primera División de Venezuela,Mexican Liga MX,2,0,2,4
2016,Primera División de Venezuela,Primera A de Ecuador,1,2,1,4
2016,Primera División de Venezuela,Primera División de Argentina,1,0,3,4
2016,Primera División de Venezuela,Primera División de Paraguay,1,0,1,2
2016,Primera División de Venezuela,Primera División de Uruguay,0,0,2,2
2016,Primera División de Venezuela,Primera División de Venezuela,120,112,120,352
2016,Primera División de Venezuela,Primera Profesional de Perú,1,0,1,2
2016,Primera Profesional de Perú,Fútbol Profesional Colombiano,0,0,4,4
2016,Primera Profesional de Perú,Futebol Brasileiro,0,1,3,4
2016,Primera Profesional de Perú,Primera A de Ecuador,0,0,2,2
2016,Primera Profesional de Perú,Primera Division D de Argentina,8,4,5,17
2016,Primera Profesional de Perú,Primera División de Argentina,1,0,1,2
2016,Primera Profesional de Perú,Primera División de Chile,0,0,2,2
2016,Primera Profesional de Perú,Primera División de Paraguay,0,1,1,2
2016,Primera Profesional de Perú,Primera División de Uruguay,0,1,1,2
2016,Primera Profesional de Perú,Primera División de Venezuela,1,0,1,2
2016,Primera Profesional de Perú,Primera Profesional de Perú,137,128,137,402
2016,Romanian First Division,Austrian Bundesliga,1,0,1,2
2016,Romanian First Division,Belgian Jupiler League,0,2,2,4
2016,Romanian First Division,Danish SAS-Ligaen,0,1,1,2
2016,Romanian First Division,English Premier League,1,1,2,4
2016,Romanian First Division,Israeli Premier League,0,0,2,2
2016,Romanian First Division,Italian Serie A,0,1,1,2
2016,Romanian First Division,Romanian First Division,197,142,197,536
2016,Romanian First Division,Spanish Primera División,0,1,1,2
2016,Romanian First Division,Turkish Super Lig,1,0,1,2
2016,Russian Premier League,Austrian Bundesliga,1,1,0,2
2016,Russian Premier League,Belgian Jupiler League,2,1,1,4
2016,Russian Premier League,Dutch Eredivisie,2,3,1,6
2016,Russian Premier League,English Premier League,1,1,3,5
2016,Russian Premier League,French Ligue 1,1,1,2,4
2016,Russian Premier League,German Bundesliga,1,2,3,6
2016,Russian Premier League,Israeli Premier League,2,0,0,2
2016,Russian Premier League,League of Ireland Premier Division,2,0,0,2
2016,Russian Premier League,Maltese Premier League,2,0,0,2
2016,Russian Premier League,Russian Premier League,175,130,175,480
2016,Russian Premier League,Spanish Primera División,0,0,4,4
2016,Russian Premier League,Turkish Super Lig,1,1,0,2
2016,Scottish Championship,Danish SAS-Ligaen,1,0,1,2
2016,Scottish Championship,English League Championship,1,0,0,1
2016,Scottish Championship,Northern Irish Premiership,1,0,0,1
2016,Scottish Championship,Scottish Championship,136,120,136,392
2016,Scottish Championship,Scottish League One,19,6,5,30
2016,Scottish Championship,Scottish League Two,12,3,2,17
2016,Scottish Championship,Scottish Premiership,8,8,16,32
2016,Scottish Championship,Welsh Premier League,1,0,0,1
2016,Scottish League One,Northern Irish Premiership,2,0,0,2
2016,Scottish League One,Scottish Championship,5,6,19,30
2016,Scottish League One,Scottish League One,153,78,153,384
2016,Scottish League One,Scottish League Two,11,3,5,19
2016,Scottish League One,Scottish Premiership,3,3,11,17
2016,Scottish League One,Welsh Premier League,0,0,1,1
2016,Scottish League Two,English National League,0,0,1,1
2016,Scottish League Two,Scottish Championship,2,3,12,17
2016,Scottish League Two,Scottish League One,5,3,11,19
2016,Scottish League Two,Scottish League Two,140,100,140,380
2016,Scottish League Two,Scottish Premiership,1,0,12,13
2016,Scottish League Two,Welsh Premier League,0,0,1,1
2016,Scottish Premiership,Austrian Bundesliga,1,0,0,1
2016,Scottish Premiership,English Premier League,0,3,0,3
2016,Scottish Premiership,German Bundesliga,0,1,1,2
2016,Scottish Premiership,Israeli Premier League,1,0,1,2
2016,Scottish Premiership,Italian Serie A,0,0,1,1
2016,Scottish Premiership,Maltese Premier League,0,1,1,2
2016,Scottish Premiership,Northern Irish Premiership,1,0,0,1
2016,Scottish Premiership,Scottish Championship,16,8,8,32
2016,Scottish Premiership,Scottish League One,11,3,3,17
2016,Scottish Premiership,Scottish League Two,12,0,1,13
2016,Scottish Premiership,Scottish Premiership,185,116,185,486
2016,Scottish Premiership,Spanish Primera División,0,0,3,3
2016,Singapore S-League,Singapore S-League,50,28,50,130
2016,South African Premiership,Japanese J League,0,0,1,1
2016,South African Premiership,South African Premiership,117,106,117,340
2016,Spanish Primera División,Austrian Bundesliga,1,1,0,2
2016,Spanish Primera División,Belgian Jupiler League,2,3,1,6
2016,Spanish Primera División,Dutch Eredivisie,2,2,1,5
2016,Spanish Primera División,English Premier League,6,4,5,15
2016,Spanish Primera División,French Ligue 1,2,3,6,11
2016,Spanish Primera División,Fútbol Profesional Colombiano,1,0,0,1
2016,Spanish Primera División,German Bundesliga,9,4,2,15
2016,Spanish Primera División,Greek Super League,2,0,0,2
2016,Spanish Primera División,Italian Serie A,5,2,4,11
2016,Spanish Primera División,Japanese J League,1,0,0,1
2016,Spanish Primera División,Mexican Liga MX,1,0,0,1
2016,Spanish Primera División,Portuguese Liga,2,1,0,3
2016,Spanish Primera División,Romanian First Division,1,1,0,2
2016,Spanish Primera División,Russian Premier League,4,0,0,4
2016,Spanish Primera División,Scottish Premiership,3,0,0,3
2016,Spanish Primera División,Spanish Primera División,321,196,321,838
2016,Spanish Primera División,Spanish Segunda Division,8,5,2,15
2016,Spanish Primera División,Turkish Super Lig,0,1,1,2
2016,Spanish Segunda Division,English League Championship,0,1,0,1
2016,Spanish Segunda Division,Spanish Primera División,2,5,8,15
2016,Spanish Segunda Division,Spanish Segunda Division,334,302,334,970
2016,Swedish Allsvenskanliga,Dutch Eredivisie,0,0,1,1
2016,Swedish Allsvenskanliga,Greek Super League,0,0,2,2
2016,Swedish Allsvenskanliga,League of Ireland Premier Division,0,1,1,2
2016,Swedish Allsvenskanliga,Norwegian Tippeligaen,1,0,1,2
2016,Swedish Allsvenskanliga,Swedish Allsvenskanliga,198,126,198,522
2016,Swiss Super League,Danish SAS-Ligaen,0,1,1,2
2016,Swiss Super League,English Premier League,0,0,2,2
2016,Swiss Super League,French Ligue 1,0,0,2,2
2016,Swiss Super League,German Bundesliga,0,0,2,2
2016,Swiss Super League,Greek Super League,0,1,1,2
2016,Swiss Super League,Italian Serie A,0,1,1,2
2016,Swiss Super League,Swiss Super League,138,84,138,360
2016,Swiss Super League,Turkish Super Lig,0,0,2,2
2016,Thai Premier League,Chinese Super League,0,1,1,2
2016,Thai Premier League,Japanese J League,0,0,3,3
2016,Thai Premier League,Thai Premier League,51,32,51,144
2016,Turkish Super Lig,Belgian Jupiler League,0,0,2,2
2016,Turkish Super Lig,Danish SAS-Ligaen,2,0,0,2
2016,Turkish Super Lig,Dutch Eredivisie,2,0,0,2
2016,Turkish Super Lig,English Premier League,1,0,3,4
2016,Turkish Super Lig,French Ligue 1,2,0,2,4
2016,Turkish Super Lig,Greek Super League,1,2,1,4
2016,Turkish Super Lig,Israeli Premier League,2,0,0,2
2016,Turkish Super Lig,Italian Serie A,1,1,0,2
2016,Turkish Super Lig,Portuguese Liga,0,3,1,4
2016,Turkish Super Lig,Romanian First Division,1,0,1,2
2016,Turkish Super Lig,Russian Premier League,0,1,1,2
2016,Turkish Super Lig,Spanish Primera División,1,1,0,2
2016,Turkish Super Lig,Swiss Super League,2,0,0,2
2016,Turkish Super Lig,Turkish Super Lig,165,90,165,420
2016,Welsh Premier League,Norwegian Tippeligaen,1,1,0,2
2016,Welsh Premier League,Scottish Championship,0,0,1,1
2016,Welsh Premier League,Scottish League One,1,0,0,1
2016,Welsh Premier League,Scottish League Two,1,0,0,1
2016,Welsh Premier League,Welsh Premier League,86,38,86,210
2017,Ascenso MX,Ascenso MX,29,14,29,72
2017,Ascenso MX,Mexican Liga MX,1,7,13,21
2017,Australian A-League,Australian A-League,110,54,110,278
2017,Australian A-League,English Premier League,0,0,3,3
2017,Australian A-League,Japanese J League,1,1,4,6
2017,Austrian Bundesliga,Austrian Bundesliga,52,38,52,168
2017,Austrian Bundesliga,Belgian Jupiler League,1,1,0,2
2017,Austrian Bundesliga,French Ligue 1,1,1,0,4
2017,Austrian Bundesliga,German Bundesliga,1,1,0,2
2017,Austrian Bundesliga,Greek Super League,0,2,0,2
2017,Austrian Bundesliga,Israeli Premier League,0,1,1,2
2017,Austrian Bundesliga,Italian Serie A,1,0,3,4
2017,Austrian Bundesliga,Maltese Premier League,2,0,0,2
2017,Austrian Bundesliga,Portuguese Liga,1,1,0,2
2017,Austrian Bundesliga,Spanish Primera División,1,1,0,2
2017,Austrian Bundesliga,Turkish Super Lig,1,2,1,4
2017,Belgian Jupiler League,Austrian Bundesliga,0,1,1,2
2017,Belgian Jupiler League,Belgian Jupiler League,129,98,129,400
2017,Belgian Jupiler League,Dutch Eredivisie,1,1,0,2
2017,Belgian Jupiler League,French Ligue 1,0,1,5,6
2017,Belgian Jupiler League,German Bundesliga,0,0,4,4
2017,Belgian Jupiler League,Greek Super League,0,1,1,2
2017,Belgian Jupiler League,Italian Serie A,1,0,1,2
2017,Belgian Jupiler League,Scottish Premiership,1,0,1,2
2017,Belgian Jupiler League,Turkish Super Lig,0,1,1,2
2017,Brasileirao B,Brasileirao B,190,178,190,558
2017,Brasileirao B,Futebol Brasileiro,6,10,13,29
2017,Chinese Super League,Chinese Super League,32,20,32,84
2017,Danish SAS-Ligaen,Danish SAS-Ligaen,95,72,95,296
2017,Danish SAS-Ligaen,League of Ireland Premier Division,2,0,0,2
2017,Danish SAS-Ligaen,Russian Premier League,0,1,3,4
2017,Danish SAS-Ligaen,Spanish Primera División,0,0,2,2
2017,Danish SAS-Ligaen,Welsh Premier League,2,0,0,2
2017,Dutch Eeerste Divisie,Dutch Eeerste Divisie,202,136,202,554
2017,Dutch Eeerste Divisie,Dutch Eredivisie,1,0,8,9
2017,Dutch Eredivisie,Belgian Jupiler League,0,1,1,2
2017,Dutch Eredivisie,Dutch Eeerste Divisie,8,0,1,9
2017,Dutch Eredivisie,Dutch Eredivisie,233,142,233,644
2017,Dutch Eredivisie,English Premier League,0,0,2,2
2017,Dutch Eredivisie,French Ligue 1,1,2,1,4
2017,Dutch Eredivisie,German Bundesliga,1,3,2,6
2017,Dutch Eredivisie,Italian Serie A,1,1,2,4
2017,Dutch Eredivisie,Maltese Premier League,1,1,0,2
2017,Dutch Eredivisie,Norwegian Tippeligaen,0,0,2,2
2017,Dutch Eredivisie,Russian Premier League,1,0,1,2
2017,Dutch Eredivisie,Spanish Primera División,2,0,0,2
2017,English League Championship,English League Championship,400,284,400,1132
2017,English League Championship,English League One,14,2,10,26
2017,English League Championship,English League Two,19,5,3,27
2017,English League Championship,English Premier League,9,7,27,43
2017,English League One,English League Championship,10,2,14,26
2017,English League One,English League One,407,294,407,1162
2017,English League One,English League Two,31,11,24,66
2017,English League One,English National League,7,3,2,12
2017,English League One,English Premier League,11,10,15,36
